Age,Workclass,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Result,Sex_Race
45,3,15,2,4,3,46,36,0,9
52,3,13,2,4,3,36,36,0,4
39,4,12,2,9,3,36,36,1,9
58,2,17,-1,8,5,49,36,0,9
34,3,13,2,8,3,36,36,1,9
17,2,5,2,7,3,36,36,0,9
44,2,13,2,10,3,49,30,0,4
28,2,8,2,5,3,54,36,0,9
47,2,13,2,12,3,36,36,0,9
31,3,8,-1,5,4,57,36,0,2
47,2,10,2,10,3,36,36,0,7
55,3,15,2,10,3,36,36,0,9
38,2,10,5,-2,4,36,36,0,4
38,2,11,2,2,3,47,36,0,4
56,0,11,2,4,3,54,36,1,9
17,4,15,5,13,4,19,36,1,9
43,3,17,2,8,3,36,36,1,9
27,2,8,2,-2,3,36,36,0,4
34,2,6,2,5,3,36,36,0,9
53,2,6,2,2,3,36,36,1,4
30,2,10,5,2,4,36,36,0,9
36,2,13,2,4,3,54,36,0,4
24,2,8,5,-2,4,49,31,0,4
27,2,5,5,13,5,26,36,0,4
29,2,8,2,9,3,36,36,0,9
39,4,11,2,8,3,28,36,0,9
30,2,8,2,6,3,36,36,0,2
39,2,13,2,8,3,36,36,1,9
52,2,10,2,2,3,54,36,1,9
12,2,8,5,-2,4,36,36,0,2
57,4,16,2,8,3,36,36,1,9
28,2,5,2,6,3,36,36,0,9
41,2,10,2,4,3,49,36,0,4
63,2,13,2,8,3,36,36,0,9
17,2,8,5,6,4,36,36,0,9
28,2,13,2,4,3,36,36,0,5
27,2,13,5,2,4,36,36,0,7
30,0,10,2,9,3,46,36,0,9
24,2,10,2,6,3,36,36,0,9
48,2,4,5,6,4,21,36,0,4
9,2,8,5,13,4,26,36,0,4
37,2,13,2,8,3,36,36,0,9
38,2,13,2,8,3,49,36,1,9
30,2,8,2,7,3,51,31,0,4
40,2,17,5,8,4,49,36,0,4
51,2,13,2,10,3,36,36,0,4
27,2,8,2,2,3,36,36,1,9
22,3,4,2,2,3,36,36,0,9
39,3,13,2,4,3,46,36,1,9
37,2,13,2,4,3,36,36,0,4
56,2,4,-1,6,4,36,36,0,4
30,2,15,2,4,3,36,36,0,4
41,2,8,2,2,3,36,36,0,9
15,2,8,5,6,4,36,36,1,4
48,2,8,2,6,3,36,36,0,9
64,3,5,2,5,3,25,36,0,9
22,2,13,5,12,4,51,36,0,9
28,2,8,5,2,4,36,36,0,7
31,2,10,2,6,3,36,36,1,4
39,2,10,2,13,3,36,36,1,9
43,2,13,5,8,4,36,36,0,9
37,2,5,2,-2,3,36,36,1,9
31,2,10,2,2,3,36,36,0,9
55,2,4,2,2,3,36,36,0,9
46,3,16,2,8,3,36,36,0,9
38,2,13,2,10,3,54,36,0,4
31,2,8,2,13,3,54,36,1,9
29,2,8,5,6,4,49,29,0,9
31,4,8,2,13,3,36,36,0,9
45,0,10,2,9,3,49,36,1,9
35,0,8,2,13,3,36,36,0,9
36,3,8,2,7,3,43,36,0,9
52,3,8,-1,7,4,49,36,0,2
46,4,17,2,8,3,57,36,0,7
50,2,8,2,2,3,47,36,0,9
27,2,8,5,2,4,36,36,0,4
34,2,8,2,6,3,36,36,0,0
60,2,6,2,2,3,36,29,0,9
40,2,10,2,12,3,36,36,0,4
27,2,8,2,2,3,26,36,0,4
28,3,16,-1,8,4,54,36,0,9
30,2,16,2,8,3,25,36,0,4
52,3,6,2,2,3,36,36,0,6
23,2,8,-1,7,4,49,36,0,9
64,2,13,2,4,3,46,36,0,4
32,2,10,2,13,3,43,36,0,4
33,2,10,2,4,3,46,36,1,9
45,2,8,2,13,3,63,36,0,9
23,3,10,2,2,3,49,36,0,4
22,4,8,2,13,3,47,36,0,9
46,3,10,2,13,3,36,36,0,9
38,2,8,5,6,5,36,36,1,9
24,2,4,5,2,4,36,31,0,9
55,3,4,2,13,3,36,36,0,4
51,2,5,-1,8,5,58,36,0,4
44,2,8,-1,2,4,26,36,0,9
35,2,8,5,7,4,36,36,1,9
39,3,13,5,8,4,36,36,1,7
45,2,8,2,2,3,36,36,0,4
42,0,13,2,4,3,51,36,0,9
24,0,10,5,9,4,36,31,0,9
23,2,10,5,9,4,54,36,1,9
29,2,8,2,2,3,36,36,1,9
15,2,8,5,-2,4,36,36,0,4
30,2,8,-1,6,4,36,36,0,9
39,2,8,2,2,3,36,36,1,9
7,2,5,5,7,4,21,36,0,4
40,2,8,2,2,3,36,36,0,9
57,2,6,4,8,4,36,36,0,4
46,2,8,2,10,3,36,36,0,9
37,3,10,2,2,3,29,36,0,9
17,2,5,5,6,4,47,31,0,9
44,0,13,2,9,3,36,36,1,9
37,2,13,2,4,3,49,36,0,9
33,2,8,7,-2,5,36,36,0,4
61,3,6,2,4,3,28,36,0,4
29,2,13,2,-2,3,36,36,0,4
34,2,10,2,10,3,47,36,1,4
15,2,10,5,7,4,49,36,0,9
50,2,3,2,13,3,49,36,1,9
34,2,8,-1,2,5,36,36,0,9
39,3,8,2,10,3,57,36,0,9
39,2,12,2,4,3,51,36,0,6
46,2,8,2,10,3,49,36,0,9
49,2,8,2,2,3,36,36,0,4
12,2,8,5,6,4,28,36,0,6
50,2,15,2,4,3,46,36,0,4
56,2,4,2,6,3,36,31,1,9
46,3,13,2,8,3,36,36,0,9
32,2,8,4,10,4,23,36,1,9
46,3,10,2,2,3,46,36,0,9
36,2,11,2,8,3,47,36,0,9
39,2,10,2,10,3,36,36,0,9
37,2,10,5,10,4,49,36,0,9
39,2,13,2,8,3,54,36,1,9
28,0,13,2,4,3,36,36,0,4
48,2,6,2,13,3,36,36,1,9
41,2,8,2,13,3,59,36,0,3
38,2,13,2,10,3,47,36,0,9
55,2,8,2,-2,3,19,36,1,9
27,2,8,5,6,4,36,36,0,4
45,2,8,2,6,3,36,29,1,9
28,2,8,-1,13,3,63,36,1,9
31,2,10,-1,6,4,21,36,0,4
20,2,11,2,2,3,51,36,0,4
42,2,8,2,5,3,63,36,0,4
32,2,4,5,5,4,36,31,1,9
39,3,13,2,-2,3,36,29,1,9
7,2,6,5,7,4,19,36,0,9
15,2,10,5,10,4,26,36,0,4
40,2,10,5,7,4,36,36,0,9
32,0,8,2,9,3,36,36,1,9
35,0,10,2,6,3,49,36,0,9
37,2,10,5,7,4,36,36,0,9
39,2,8,2,13,3,49,36,0,2
67,2,5,2,-2,3,23,36,0,4
32,2,17,2,8,3,54,36,0,5
35,2,6,2,2,3,36,36,0,4
24,2,10,2,2,3,46,36,0,9
46,0,15,2,8,3,36,36,0,2
48,3,16,-1,8,4,63,36,0,9
22,2,11,2,6,3,36,36,0,4
39,2,8,2,2,3,36,36,0,4
7,2,6,5,8,4,23,36,0,4
60,3,16,2,8,3,17,36,0,9
17,2,3,5,6,4,36,31,0,9
30,2,10,2,4,3,36,36,0,9
9,2,10,5,7,4,26,36,0,8
44,3,15,2,10,3,54,36,1,9
51,2,8,2,10,3,49,36,1,9
25,2,10,5,10,5,49,36,1,4
52,2,3,2,2,3,49,36,1,4
60,0,8,8,4,4,36,36,0,4
61,2,15,5,8,4,63,36,0,4
34,2,8,2,2,3,36,36,0,9
31,2,10,2,2,3,29,36,1,9
33,0,10,2,2,3,36,36,1,9
49,3,11,2,2,3,36,36,0,9
43,2,12,8,12,5,36,36,1,4
46,0,13,2,8,3,36,36,0,9
48,3,17,2,8,3,36,36,0,7
51,2,15,2,4,3,45,36,0,4
52,3,10,2,4,3,36,36,1,9
28,2,10,5,6,4,28,36,0,9
51,0,5,2,-2,3,36,36,0,7
30,2,10,2,-2,3,36,36,1,9
36,2,5,2,6,3,49,36,1,9
23,4,13,5,4,4,36,36,0,9
18,2,10,5,7,4,19,36,0,9
37,4,17,2,8,3,36,36,0,9
46,2,15,2,12,3,36,36,0,9
58,2,8,2,8,3,36,36,0,9
28,2,8,5,4,4,49,36,0,9
33,2,13,5,4,4,36,36,0,2
52,2,10,2,8,3,36,36,1,9
27,2,8,2,2,3,43,36,0,9
32,2,10,2,2,3,36,36,0,9
47,3,13,2,10,3,54,36,0,0
35,2,8,5,4,4,59,36,0,9
43,0,13,2,4,3,49,36,0,4
43,2,8,2,2,3,36,36,0,7
54,3,8,2,10,3,36,36,0,7
18,3,10,5,2,4,36,36,1,9
25,2,5,2,9,3,36,30,0,9
12,2,8,2,2,3,25,36,0,9
30,2,8,2,2,3,50,36,1,9
40,2,8,7,6,5,36,31,0,9
34,4,8,2,2,3,36,36,0,1
29,2,5,2,7,3,29,36,0,9
65,2,5,8,2,5,46,36,1,9
53,3,8,2,2,3,49,36,1,9
41,2,10,2,8,3,36,36,0,9
24,2,10,2,13,3,51,36,0,9
50,4,5,2,13,3,36,36,1,4
41,2,8,2,6,3,43,36,0,9
37,2,5,4,6,4,36,31,1,9
39,2,8,2,2,3,36,36,0,4
31,2,13,-1,2,4,49,36,0,7
9,2,6,5,10,4,21,36,0,4
31,2,10,5,2,5,61,31,0,9
22,2,10,5,5,4,23,36,0,9
46,4,8,-1,2,4,36,36,0,9
56,3,10,2,4,3,36,36,0,9
18,2,8,5,10,4,46,29,0,9
41,2,13,2,4,3,49,36,0,4
44,0,15,2,-1,3,36,36,0,2
29,2,10,2,6,3,36,31,1,4
35,2,10,2,2,3,49,36,1,9
34,3,13,2,5,3,46,36,0,8
51,2,15,2,13,3,54,36,0,4
30,2,8,2,2,3,36,36,0,4
54,3,6,2,13,3,54,36,1,9
30,2,17,2,8,3,63,36,0,4
46,3,8,2,2,3,54,29,0,4
44,2,10,2,13,3,46,36,0,9
35,3,13,2,10,3,49,36,1,2
45,0,15,2,8,3,28,36,0,9
51,2,3,4,6,5,36,31,0,9
52,3,10,2,10,3,36,36,0,4
20,2,3,5,6,4,51,31,0,9
37,2,8,2,6,3,47,36,0,6
47,3,13,2,-2,3,36,36,0,9
29,2,8,2,2,3,59,36,0,4
48,2,8,2,13,3,36,36,1,9
15,2,10,5,10,4,21,36,0,9
39,3,15,2,4,3,59,36,0,2
62,3,13,2,4,3,59,36,1,9
32,2,13,2,4,3,49,36,0,4
29,2,3,2,6,3,36,31,0,4
46,4,15,2,8,3,57,36,0,9
44,2,8,5,6,4,26,36,0,9
12,2,10,5,10,4,28,36,1,9
22,2,6,2,2,3,49,36,0,5
12,2,3,5,5,4,29,30,0,9
46,3,8,2,10,3,49,36,1,9
29,2,8,2,13,3,46,36,0,9
34,2,8,2,2,3,36,36,0,4
63,2,8,-1,13,4,54,36,1,9
7,2,6,5,8,4,36,36,0,4
42,2,13,2,12,3,36,36,0,2
64,3,13,2,8,3,46,36,0,2
32,2,13,2,4,3,49,36,0,4
27,2,11,2,10,3,36,36,1,9
64,3,8,2,4,3,36,36,0,9
18,3,8,5,5,4,36,36,0,9
45,2,8,5,2,4,36,36,1,9
42,2,8,2,2,3,36,36,0,4
20,2,8,5,6,4,26,36,0,2
32,2,8,5,2,4,36,36,1,9
63,3,17,2,8,3,28,36,0,9
37,3,8,-1,5,4,49,36,1,8
17,2,8,5,7,4,28,36,0,9
18,2,6,5,13,5,26,36,0,4
52,3,15,2,4,3,25,36,0,4
20,2,10,5,6,4,36,36,1,4
45,3,13,2,4,3,49,29,0,9
23,3,8,5,5,4,49,36,0,2
33,2,16,2,8,3,51,36,0,2
31,2,10,-1,2,5,36,36,0,4
66,3,15,2,4,3,36,36,0,9
55,2,8,5,-2,5,36,36,0,4
29,2,8,5,2,4,36,36,1,9
46,2,13,2,6,3,36,36,1,9
48,3,16,-1,8,4,54,36,0,4
45,2,8,2,2,3,36,36,1,4
39,2,10,2,13,3,49,36,0,9
42,0,12,2,-2,3,36,36,0,4
41,2,13,2,4,3,36,36,0,4
35,0,10,2,2,3,36,36,1,9
30,2,8,5,8,4,43,36,0,4
42,3,8,2,5,3,54,36,0,7
60,2,17,8,8,4,63,36,1,4
17,2,8,5,5,4,25,36,0,8
57,2,13,2,8,3,36,36,0,4
46,4,13,2,8,3,49,36,1,9
32,2,15,2,8,3,46,36,1,9
49,0,8,2,9,3,51,36,0,4
47,2,5,2,13,3,54,36,1,4
35,3,17,2,8,3,28,36,0,9
38,2,8,5,5,4,18,36,0,9
24,0,13,5,-2,4,43,36,0,9
27,2,8,2,2,4,36,36,0,4
41,0,10,5,-2,4,36,36,0,9
61,2,8,7,9,4,23,36,1,9
12,2,5,5,2,4,54,36,0,4
12,2,10,5,10,4,36,36,0,4
30,2,5,2,6,3,36,36,0,9
27,2,15,5,8,4,49,36,0,9
29,3,8,2,6,3,54,36,0,9
22,2,8,2,6,3,49,36,1,9
52,2,10,2,12,3,36,36,0,9
27,2,8,5,6,4,36,36,0,4
18,2,6,5,13,4,36,36,0,9
48,3,13,-1,5,5,49,36,1,9
20,2,10,5,10,4,36,36,0,9
33,2,8,2,4,3,36,36,0,9
30,2,8,5,7,4,49,36,0,9
55,0,12,2,-2,3,36,36,0,4
35,2,13,2,4,3,36,36,0,4
34,2,13,2,10,3,36,36,0,4
18,2,8,5,6,4,43,36,0,9
12,2,8,5,6,5,26,36,0,9
20,2,10,5,2,4,36,36,1,9
37,3,17,2,8,3,49,36,0,9
33,2,10,2,8,3,49,36,0,4
60,3,16,2,8,3,28,36,0,9
27,2,6,-1,5,4,36,36,0,9
25,2,13,2,8,3,36,36,0,4
35,2,8,-1,2,4,26,36,0,7
33,4,15,2,4,3,29,36,0,4
56,2,5,2,10,3,36,36,1,9
33,3,17,2,8,3,27,29,1,9
46,2,11,2,12,3,36,36,0,4
12,2,4,5,7,4,27,36,0,4
35,0,17,2,8,3,49,36,1,9
55,3,8,2,5,3,57,36,0,0
46,2,8,2,2,3,46,36,0,4
44,2,10,2,2,3,36,36,1,9
34,2,8,2,6,3,36,36,0,9
49,2,8,2,13,3,51,36,0,9
67,2,4,8,9,4,26,36,1,9
30,2,13,2,4,3,36,36,0,9
32,4,10,2,2,3,17,36,0,9
45,2,4,2,2,3,36,31,0,9
25,0,8,2,-2,3,29,36,1,9
41,2,8,-1,2,4,36,36,0,4
34,2,10,2,10,3,36,36,0,9
40,2,8,2,4,3,36,36,1,9
42,4,15,2,-2,3,36,36,1,9
67,3,10,2,4,3,28,36,0,9
39,2,8,2,13,3,54,36,0,9
30,2,8,5,10,4,36,36,0,4
18,2,13,5,4,5,36,36,0,9
52,3,13,2,4,3,63,36,0,9
39,0,16,5,4,4,54,36,0,9
30,2,13,2,8,3,49,36,1,9
30,0,12,2,2,3,36,36,0,2
17,2,8,5,6,4,23,31,0,4
9,0,6,5,6,4,17,36,0,9
27,2,4,7,6,4,36,31,0,9
33,2,13,5,7,4,36,36,0,9
55,2,8,2,2,3,36,36,0,2
40,2,13,2,10,3,54,36,1,9
35,0,13,5,8,5,36,36,0,6
46,2,8,2,13,3,45,36,0,9
52,2,8,-1,7,4,36,36,0,9
34,3,8,2,4,3,36,36,0,9
47,2,13,2,4,3,49,36,0,4
25,0,13,5,13,4,28,36,0,9
29,2,15,5,8,4,36,30,0,9
24,2,13,2,2,3,52,36,0,9
30,2,8,-1,13,4,36,36,1,9
42,2,10,-1,6,4,36,36,0,9
30,0,15,2,8,3,63,36,0,4
34,3,6,2,2,3,29,36,0,9
46,2,15,2,10,3,46,36,0,9
27,2,5,5,5,4,28,31,0,4
64,3,15,2,4,3,36,36,1,9
44,2,13,2,12,3,54,36,0,9
7,2,5,5,6,4,23,36,0,9
23,2,13,2,8,3,36,36,0,9
49,2,8,2,2,3,46,29,0,9
40,2,10,2,10,3,49,36,0,9
38,2,12,5,2,4,36,36,0,3
38,2,8,2,6,3,36,36,0,9
29,2,8,5,7,4,36,31,0,4
62,2,13,2,8,3,63,36,0,4
24,2,8,5,6,4,36,36,1,9
49,2,8,2,6,3,36,36,1,2
37,2,12,-1,2,4,36,36,0,9
50,2,8,2,13,3,36,36,0,9
28,0,13,2,8,3,54,30,0,9
30,2,3,2,8,3,46,36,0,4
28,0,15,2,8,3,36,36,1,9
34,2,10,2,10,3,49,36,0,9
24,2,8,2,7,3,49,36,1,9
37,2,8,2,7,3,36,36,0,4
59,2,15,2,8,3,49,36,1,9
51,2,10,2,8,3,36,36,0,9
48,3,10,2,2,3,36,36,0,4
34,2,6,7,7,5,23,36,0,9
34,2,8,2,2,3,43,36,0,9
50,3,11,2,4,3,36,30,0,9
39,3,13,-1,8,3,49,36,0,4
36,4,10,2,4,3,29,36,0,9
52,3,8,2,2,3,49,36,1,9
36,2,3,2,6,3,36,31,1,9
46,2,13,2,10,3,46,36,0,4
31,2,8,2,6,3,46,36,1,4
29,2,11,5,8,4,36,36,0,9
44,2,8,2,2,3,54,36,1,9
56,2,13,2,4,3,46,36,0,4
55,2,10,2,4,3,49,36,0,4
22,2,8,5,4,4,36,36,0,7
38,4,8,-1,8,4,36,36,0,2
23,2,8,5,6,4,46,36,0,9
43,2,13,2,8,3,46,36,0,9
42,2,13,2,12,3,36,36,1,4
38,0,8,-1,6,4,36,36,1,9
47,3,15,2,8,3,49,36,0,9
41,2,8,2,4,3,36,36,1,4
52,2,4,2,4,3,36,36,1,4
7,2,5,5,7,4,23,36,1,9
36,2,10,2,6,3,36,36,0,9
12,4,10,5,5,4,18,36,0,9
39,3,8,2,5,3,29,36,0,9
37,2,8,2,4,3,59,36,1,9
29,2,8,2,12,3,36,36,0,9
37,2,13,7,4,4,46,36,1,7
24,2,8,2,6,3,46,36,0,4
36,4,13,5,8,4,36,36,1,9
34,2,8,5,6,4,36,36,0,9
24,3,8,5,5,4,54,36,0,4
30,2,10,5,4,4,46,30,0,9
45,2,13,2,12,3,47,36,0,4
7,2,6,5,7,4,25,36,1,9
23,2,8,5,6,4,36,36,0,4
38,3,8,2,4,3,21,36,1,6
32,2,15,2,4,3,46,36,0,9
39,2,13,5,10,4,36,36,0,4
52,2,8,2,4,3,36,36,0,3
23,2,12,5,2,4,26,36,1,9
35,2,8,2,2,3,36,36,0,2
38,3,12,2,10,3,47,36,0,9
46,2,10,2,8,3,24,36,0,4
46,3,4,2,7,3,59,30,0,9
37,2,13,2,10,3,54,36,0,4
31,2,11,2,10,3,49,36,0,9
25,2,10,5,10,4,49,36,0,9
36,2,6,2,2,3,36,36,0,9
52,0,13,2,-2,3,36,36,0,9
47,2,13,2,4,3,54,36,0,9
31,2,5,5,2,5,36,36,0,4
50,3,13,2,10,3,46,36,1,9
24,2,8,2,10,3,36,36,1,9
65,3,10,2,4,3,26,36,1,9
39,3,8,2,2,3,36,36,0,9
41,2,13,-1,4,4,28,36,0,4
40,2,6,-1,10,5,49,31,0,9
30,2,13,-1,8,4,54,36,0,4
46,0,8,2,2,3,36,36,1,9
27,2,4,2,5,3,36,31,1,9
29,2,12,5,6,4,47,36,0,9
61,2,10,2,6,3,26,36,0,4
57,2,10,5,12,4,21,36,0,9
27,2,6,2,5,3,36,36,0,9
27,2,10,2,6,3,46,36,0,4
67,3,4,5,5,4,26,36,0,9
7,2,6,5,6,4,19,36,0,4
33,2,10,2,2,3,47,36,0,9
44,3,13,2,10,3,51,36,0,9
32,2,8,5,6,5,36,36,1,9
29,2,4,2,2,3,47,36,1,9
12,2,6,5,6,4,36,36,0,2
35,2,8,5,13,4,49,36,0,9
32,2,10,2,10,3,23,36,0,9
52,2,10,2,4,3,46,36,0,4
22,3,8,-1,2,4,49,36,1,9
30,3,12,2,2,4,49,36,0,9
24,2,8,2,6,3,63,36,0,9
38,2,15,2,4,3,49,36,1,9
52,3,8,2,10,3,36,36,1,9
52,2,8,7,6,4,46,36,0,4
38,2,11,2,6,3,36,36,1,4
31,0,12,2,9,3,52,29,0,9
33,2,15,2,4,3,36,36,0,4
39,4,15,2,8,3,62,36,0,9
55,2,13,2,4,3,49,36,0,9
39,3,12,2,2,3,49,36,0,9
48,3,8,-1,4,4,36,36,1,4
29,0,13,5,4,4,36,36,1,9
43,2,13,5,2,4,36,36,0,4
49,0,10,2,4,3,36,36,1,9
23,2,12,5,7,4,43,36,0,9
53,2,8,8,13,5,49,36,0,4
52,0,15,2,4,3,36,31,0,7
29,2,8,2,4,3,49,36,0,7
22,2,8,5,6,4,46,36,1,9
49,2,8,2,2,3,49,36,0,9
39,3,8,-1,5,4,23,36,0,9
41,2,10,5,7,4,46,36,0,9
46,2,15,2,4,3,36,36,0,2
29,2,8,5,2,4,36,36,0,9
30,2,10,2,4,3,36,36,0,9
36,2,8,2,2,3,28,36,1,9
67,4,8,2,7,3,51,36,0,4
39,2,3,2,7,3,36,31,0,9
29,2,12,2,2,3,36,36,0,4
28,2,13,2,10,3,46,36,0,9
44,3,16,2,8,3,46,36,0,9
42,2,8,2,4,3,54,36,0,5
29,2,8,2,13,3,46,36,0,9
7,2,6,5,10,4,26,36,0,4
41,2,8,7,6,4,36,36,0,4
44,3,8,2,5,3,28,36,0,9
12,2,10,5,2,4,46,31,0,7
29,2,13,2,10,3,36,36,0,2
39,2,10,2,2,3,58,36,0,0
31,2,10,5,6,4,51,29,1,9
36,2,8,2,2,3,36,36,0,9
29,2,10,2,-2,3,36,36,0,9
42,2,13,2,4,3,52,36,1,9
55,0,8,2,-2,3,36,36,0,4
52,3,13,2,-2,3,36,36,0,9
39,3,8,-1,13,4,63,36,0,4
29,2,10,2,10,3,36,36,1,9
52,2,16,2,4,3,54,36,0,2
37,2,12,2,4,3,36,36,0,9
12,2,10,5,5,4,49,36,0,9
20,2,8,5,7,4,36,30,0,9
47,2,8,-1,9,4,36,36,1,9
37,2,6,2,2,3,36,36,0,9
15,2,8,5,7,4,28,36,0,9
37,2,12,2,4,3,51,30,0,9
55,2,5,2,13,3,49,36,0,9
7,2,6,5,10,4,23,36,0,9
52,0,8,2,12,3,36,36,1,7
17,3,4,5,2,4,36,36,0,4
25,2,13,2,4,3,51,36,0,4
40,2,8,-1,2,4,62,36,0,2
39,0,10,2,4,3,36,36,1,9
20,4,10,2,8,3,26,36,0,4
48,2,11,2,7,3,51,36,1,9
40,2,8,5,2,4,36,36,0,9
25,2,10,5,13,4,36,36,0,9
15,2,8,2,10,3,36,36,0,9
40,3,15,2,4,3,49,36,0,4
51,2,8,5,10,4,36,36,0,9
44,2,10,2,2,3,36,36,0,4
29,2,8,2,6,3,36,36,0,9
34,2,8,5,-2,4,36,36,1,9
36,3,8,2,2,3,36,36,0,9
22,2,6,5,2,4,36,36,0,4
32,4,17,2,8,3,49,36,0,9
27,2,13,2,4,3,54,36,1,9
39,3,16,2,4,3,36,36,1,9
29,2,10,2,2,3,52,36,0,9
22,2,8,5,2,4,54,36,0,4
33,3,8,2,-2,3,46,36,0,9
29,4,10,2,-2,3,36,36,0,9
36,3,5,2,13,3,59,36,0,1
33,2,13,2,4,3,36,36,0,4
12,2,8,5,6,4,59,36,0,9
33,2,8,2,2,3,47,36,0,4
67,0,17,8,4,4,17,36,0,4
39,3,10,2,4,3,49,36,0,2
28,2,10,2,8,3,36,36,0,9
39,2,8,2,4,3,36,36,0,9
54,2,13,2,4,3,49,36,0,9
36,2,12,2,8,3,46,36,0,9
60,3,8,2,2,3,25,30,0,2
33,0,13,2,9,3,47,36,0,4
41,2,13,7,4,5,36,36,1,4
50,3,8,2,2,3,46,36,0,9
56,3,10,2,13,3,47,36,0,9
42,2,17,2,4,3,54,36,0,9
17,2,8,5,2,4,47,36,0,4
32,2,8,5,8,4,36,36,0,9
22,2,13,5,10,4,36,36,0,9
24,2,8,5,5,4,36,36,0,2
34,2,8,-1,5,4,59,36,0,9
23,2,8,5,6,4,36,36,0,9
36,2,8,5,6,4,36,36,0,9
23,2,12,5,2,4,46,36,1,9
37,2,8,-1,6,4,36,36,0,4
65,3,10,5,4,4,17,36,1,9
53,3,8,2,2,3,47,36,1,9
52,2,10,2,-2,3,28,36,0,9
42,2,13,2,8,3,51,36,0,4
60,2,10,2,7,3,36,36,0,9
24,2,8,2,2,3,46,36,0,9
58,2,13,2,4,3,28,36,0,9
58,0,10,-1,7,4,46,36,0,9
45,2,13,2,4,3,36,36,1,9
51,2,8,2,2,3,36,36,1,9
48,2,8,2,8,3,36,36,0,9
53,2,13,5,10,4,36,36,0,4
22,2,8,2,6,3,49,36,0,4
47,2,5,2,7,3,17,29,1,9
34,0,8,2,13,3,46,36,1,9
24,2,5,5,7,4,28,36,1,9
33,2,10,2,2,3,46,36,0,4
31,0,8,5,-2,4,36,36,0,9
30,0,10,5,12,4,36,36,0,2
57,0,10,2,-2,3,36,36,0,4
29,2,10,2,2,3,36,36,0,1
33,2,10,2,2,3,49,36,0,9
18,2,8,5,2,4,49,36,0,9
23,2,8,5,10,4,28,36,0,4
30,2,10,5,2,5,43,31,0,4
23,2,8,5,6,4,63,36,0,4
46,3,12,2,2,3,26,29,0,7
31,2,3,4,2,4,36,29,0,9
22,2,8,2,2,3,54,36,0,4
43,2,12,2,2,3,58,43,1,9
49,2,13,2,4,3,51,36,0,9
31,2,8,2,4,3,36,36,0,9
34,2,10,2,8,3,36,36,0,9
28,2,8,2,2,3,46,36,0,4
25,2,5,5,10,4,36,36,0,4
56,0,11,-1,8,5,36,36,0,4
49,2,6,2,6,3,36,36,1,9
23,2,13,2,10,3,36,36,0,9
48,2,15,2,8,3,29,29,0,4
30,2,13,2,10,3,51,36,0,4
59,2,15,2,6,3,47,36,1,9
43,0,12,2,6,3,36,36,0,9
24,0,8,2,2,3,36,36,0,4
49,2,10,2,2,3,36,36,0,9
17,2,10,5,10,4,36,29,1,9
47,4,8,2,13,3,36,31,0,9
24,3,13,2,10,3,63,36,0,4
41,2,8,5,6,4,36,31,1,9
39,2,12,2,10,3,49,36,0,9
39,3,10,5,6,4,28,36,0,4
32,2,8,2,2,3,36,36,0,4
28,2,11,-1,6,5,49,36,1,9
53,2,13,2,8,3,36,36,1,9
57,2,10,2,7,3,17,36,0,9
38,2,8,2,7,3,43,36,1,9
48,2,10,2,13,3,36,36,1,9
25,2,13,5,10,4,36,36,0,9
30,2,8,5,5,4,36,30,0,7
44,2,6,5,13,4,26,36,0,9
48,2,8,2,10,3,46,36,0,9
41,2,10,-1,7,4,26,36,0,9
9,2,6,5,7,4,23,36,0,2
53,2,17,2,12,3,36,30,0,1
22,2,11,2,2,3,36,30,1,9
25,3,8,2,5,3,59,36,0,9
54,3,4,2,13,3,36,36,0,9
60,3,8,2,10,3,17,36,1,9
40,3,10,2,4,3,51,36,0,9
32,2,3,4,2,4,36,31,1,4
67,3,8,2,7,3,36,36,0,2
37,2,8,2,-2,3,54,36,0,4
29,2,8,2,13,3,36,36,0,9
35,2,6,2,6,3,36,36,0,9
37,2,13,2,4,3,49,36,0,9
31,3,13,2,6,3,59,36,0,4
32,3,13,5,8,4,46,36,0,9
23,2,8,2,13,3,36,36,0,4
7,2,4,5,10,4,17,36,0,9
38,2,10,2,4,3,36,36,1,9
44,3,13,2,4,3,29,36,0,4
17,2,10,5,7,4,27,36,1,9
28,2,12,5,12,4,46,36,0,2
43,3,8,2,4,3,47,36,0,9
34,3,10,2,4,3,36,36,1,9
22,2,13,2,8,3,49,36,0,9
20,2,8,5,7,4,28,36,0,4
44,2,8,5,6,4,17,36,0,9
45,2,8,2,2,3,36,36,0,9
31,2,10,2,10,3,36,36,0,4
39,2,8,2,6,3,47,36,0,4
43,0,15,2,-2,3,28,36,0,9
39,2,10,2,13,3,57,36,0,9
36,3,8,2,6,3,36,36,0,9
15,2,10,5,6,4,23,36,1,6
39,2,11,2,2,3,36,36,0,7
41,2,13,-1,12,4,36,36,0,4
36,3,8,2,13,3,46,29,0,9
40,2,13,2,8,3,36,36,0,9
44,3,8,2,5,3,59,36,0,9
48,4,8,2,2,3,52,36,0,8
37,2,11,2,2,3,49,36,0,9
32,2,8,5,2,4,26,36,0,2
44,2,13,2,8,3,46,36,0,4
43,0,15,2,8,3,49,36,0,9
37,3,12,-1,4,5,46,36,0,9
67,2,4,2,13,3,17,36,0,9
47,2,8,2,13,3,36,36,0,9
30,2,10,7,6,4,36,36,0,9
