Age,Workclass,Education,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Sex_Race
36,2,10,8,2,14,4,33,37,9
36,2,8,13,3,1,2,52,37,9
36,3,1,5,4,7,3,43,37,4
36,2,8,13,2,4,4,43,37,7
36,0,8,13,2,8,4,53,37,7
36,2,5,4,6,1,4,36,37,9
36,2,3,6,4,11,4,64,26,4
36,2,10,8,6,11,4,55,37,9
36,2,3,6,2,5,3,43,37,4
36,0,10,8,4,1,3,43,37,4
36,3,8,13,4,8,2,58,37,9
36,2,10,8,1,14,4,43,37,9
36,2,6,12,4,1,2,43,37,2
36,2,15,10,1,1,2,43,37,9
36,2,10,8,4,7,3,43,37,9
36,3,15,10,1,1,4,55,37,9
36,2,10,8,1,1,2,43,37,6
36,2,6,12,1,14,4,61,37,9
36,2,4,6,4,1,4,43,37,6
36,4,10,8,6,1,4,27,37,9
36,2,12,15,1,8,3,61,37,9
36,0,10,8,1,1,2,43,37,4
36,2,12,15,2,8,4,43,37,9
36,2,15,10,4,8,2,20,37,4
36,2,10,8,4,1,2,35,37,9
36,0,15,10,1,1,4,34,37,7
36,2,10,8,4,7,4,43,37,9
36,2,8,13,4,11,2,55,37,9
36,2,15,10,1,1,4,43,37,9
36,0,12,15,4,8,2,55,37,9
36,2,10,8,2,1,4,27,37,4
36,2,8,13,6,4,2,34,37,9
36,0,12,15,6,8,4,43,37,6
36,2,10,8,4,8,2,52,37,9
36,0,9,17,4,8,2,66,37,4
36,2,8,13,1,11,2,55,37,9
36,2,10,8,6,1,4,34,37,4
36,2,10,8,1,4,4,55,37,4
36,0,8,13,4,4,2,50,37,4
36,2,8,13,2,8,4,43,37,4
36,2,12,15,4,4,2,55,37,9
36,2,15,10,4,4,2,55,37,9
36,2,10,8,4,11,3,34,37,4
36,3,10,8,1,11,2,55,37,9
36,2,15,10,2,4,4,43,37,4
36,2,15,10,1,5,2,43,37,9
36,4,15,10,1,1,2,36,37,9
36,2,10,8,1,11,2,43,37,9
36,0,10,8,1,7,2,43,37,9
36,2,15,10,2,4,4,43,37,9
36,2,10,8,4,8,2,35,26,9
36,2,8,13,4,8,3,43,37,9
36,2,15,10,1,1,4,43,37,9
36,2,8,13,4,8,2,52,37,4
36,2,10,8,1,5,4,27,37,9
36,2,10,8,1,5,3,43,37,9
36,3,5,12,2,1,4,35,37,4
36,2,10,8,4,4,4,27,25,9
36,2,8,13,2,8,4,35,37,9
36,2,3,6,1,7,2,66,37,6
36,2,15,10,4,4,2,24,37,4
36,2,15,10,1,7,2,33,37,7
36,2,10,8,3,7,4,64,37,9
36,2,15,10,4,1,2,43,37,9
36,2,6,12,2,4,4,43,28,9
36,2,8,13,1,11,2,43,37,9
36,0,10,8,4,1,3,43,37,9
36,2,4,6,6,11,4,33,37,9
36,2,10,8,2,7,4,34,37,9
36,2,10,8,2,7,4,43,37,9
36,2,10,8,1,7,4,52,37,4
36,2,6,12,2,8,4,35,37,9
36,2,15,10,1,7,2,33,37,9
36,2,10,8,4,7,2,31,37,9
36,2,15,10,2,1,4,43,37,9
36,2,10,8,4,1,4,43,37,9
36,2,15,10,1,8,4,14,37,9
36,0,8,13,1,8,4,43,37,4
36,4,12,15,4,8,4,43,37,9
36,2,5,4,1,7,4,43,37,4
36,2,8,13,4,11,2,34,37,9
36,0,6,12,4,4,3,43,37,9
36,2,10,8,4,5,4,34,37,9
36,2,5,12,1,4,2,52,37,4
36,4,9,17,2,8,4,55,37,9
36,2,15,10,4,1,2,66,37,9
36,2,8,13,4,4,3,52,37,9
36,2,10,8,2,5,4,43,37,4
36,2,15,10,1,11,2,43,37,9
36,2,10,8,6,5,2,43,37,9
36,2,10,8,4,5,2,52,37,4
36,3,13,17,4,8,2,61,37,9
36,2,10,8,6,4,4,32,37,9
36,2,5,12,1,8,2,43,37,2
36,4,8,13,4,8,2,53,37,2
36,2,10,8,4,14,3,43,37,4
36,2,6,12,1,14,4,43,37,4
36,2,8,13,3,1,2,30,37,9
36,2,8,13,4,4,2,43,37,9
36,2,10,8,6,1,4,33,37,9
36,2,10,8,4,11,3,43,37,1
36,2,15,10,6,4,4,43,37,9
36,2,5,4,6,5,4,34,24,9
36,2,10,8,1,5,4,43,37,4
36,2,10,8,1,15,3,43,37,9
36,2,10,8,1,1,4,34,37,9
36,2,10,8,2,5,4,43,37,2
36,2,6,12,1,1,4,43,37,9
36,2,10,8,1,15,4,53,25,4
36,4,15,10,6,4,3,43,37,9
36,2,8,13,3,8,2,34,37,5
36,3,3,6,2,11,4,32,37,4
36,2,15,10,2,4,4,43,37,9
36,2,10,8,4,1,2,43,37,9
36,2,12,15,4,8,3,32,37,9
36,2,15,10,4,1,3,43,37,9
36,2,8,13,1,8,4,43,37,9
36,2,6,12,4,14,2,43,37,9
36,2,5,12,4,1,2,34,37,4
36,2,8,13,4,5,2,36,37,9
36,2,12,15,2,4,4,52,37,1
36,2,10,8,6,1,2,27,37,9
36,2,8,13,4,4,2,52,37,2
36,0,15,10,2,1,4,43,37,2
36,4,6,12,4,1,4,43,37,7
36,2,3,6,4,7,2,43,26,9
36,2,10,8,1,7,4,35,37,9
36,2,15,10,1,1,2,55,37,9
36,2,12,15,4,4,4,55,37,9
36,2,5,12,2,8,4,52,37,9
36,2,10,8,4,4,4,34,37,9
36,0,5,12,1,1,4,18,37,9
36,4,8,13,2,8,4,52,37,9
36,2,12,15,1,4,2,43,37,9
36,2,15,10,4,1,4,43,25,9
36,2,15,10,2,7,4,20,37,9
36,0,15,10,2,7,4,43,37,9
36,3,10,8,2,5,4,20,37,8
36,2,15,10,1,5,4,43,37,4
36,3,5,12,4,8,2,30,37,9
36,2,8,13,1,8,2,55,37,9
36,3,8,13,1,11,4,43,37,4
36,2,10,8,1,5,2,55,37,9
36,2,8,13,4,4,2,58,37,9
36,4,10,8,4,7,3,27,37,4
36,2,10,8,2,1,4,43,37,9
28,2,8,13,4,7,2,36,37,9
28,2,15,10,1,8,4,34,37,4
28,3,8,13,4,11,2,55,37,4
28,2,10,8,2,1,4,55,37,4
28,2,15,10,4,1,2,55,37,9
28,2,4,3,4,1,2,33,27,4
28,2,8,13,4,4,2,43,37,2
28,2,6,12,4,8,2,35,23,9
28,2,12,15,4,7,2,35,37,4
28,2,6,12,4,8,2,32,37,9
28,2,5,12,1,7,2,33,37,9
28,4,8,13,4,4,2,43,37,9
28,2,10,8,4,5,4,43,37,9
28,3,15,10,4,5,3,55,37,4
28,2,8,13,4,8,2,55,37,7
28,2,8,13,4,11,3,43,37,9
28,2,15,10,4,1,2,52,37,9
28,2,10,8,4,7,3,30,37,4
28,2,8,13,4,8,2,43,37,5
28,2,8,13,4,11,3,27,37,9
28,0,10,8,4,7,3,34,37,9
28,2,10,8,4,1,3,43,37,2
28,0,8,13,1,10,2,43,37,2
28,2,4,3,4,8,2,43,26,9
28,2,15,10,4,7,3,34,37,9
28,2,10,8,4,4,3,43,37,9
28,2,15,10,2,7,4,61,37,9
28,2,10,8,4,7,2,43,37,9
28,3,15,10,1,8,2,43,37,1
28,2,10,8,4,11,3,43,27,9
28,2,8,13,4,1,3,43,37,9
28,2,15,10,4,1,3,43,37,4
28,2,15,10,4,8,3,43,37,9
28,2,10,8,4,1,3,43,37,9
28,2,8,13,4,8,3,43,26,9
28,2,10,8,4,1,2,36,37,6
28,0,10,8,4,1,3,43,37,4
28,0,8,13,4,1,2,43,37,9
28,2,8,13,4,11,3,43,37,9
28,2,15,10,4,4,3,43,51,4
28,2,15,10,1,4,4,30,37,4
28,2,8,13,4,7,2,27,37,9
28,2,10,8,4,1,2,52,37,9
28,2,6,12,4,8,3,35,37,4
28,2,15,10,4,4,3,43,37,9
28,0,15,10,1,10,2,43,37,9
28,2,10,8,4,1,4,43,37,9
28,2,10,8,4,11,2,34,37,4
28,2,15,10,4,1,4,43,37,9
28,2,6,12,4,1,2,43,37,9
28,2,8,13,4,4,3,61,37,2
28,2,15,10,2,4,4,22,37,4
28,2,8,13,4,7,2,61,37,9
28,2,15,10,4,7,3,30,37,2
28,2,10,8,4,11,2,34,37,4
28,2,8,13,4,11,3,43,37,4
28,2,6,12,6,7,2,33,37,9
28,2,15,10,4,14,3,50,37,9
28,0,8,13,4,8,2,43,37,2
28,2,8,13,4,1,2,52,37,9
28,2,15,10,3,1,4,28,37,9
28,2,13,17,4,8,2,16,26,9
28,2,8,13,4,14,2,55,37,9
28,2,10,8,2,1,4,43,37,4
28,2,15,10,1,14,2,43,37,9
28,4,8,13,2,4,4,36,37,9
28,2,15,10,3,11,2,43,37,9
28,2,15,10,4,1,3,43,37,9
28,0,8,13,4,8,2,58,37,9
28,2,8,13,4,8,3,28,37,9
28,2,8,13,4,1,2,43,37,9
28,2,8,13,1,8,2,51,37,9
28,2,10,8,1,1,2,43,37,9
28,2,3,6,4,1,2,43,37,7
28,2,6,12,2,11,4,50,37,9
28,0,8,13,4,8,3,43,37,9
28,2,12,15,4,8,3,43,37,9
28,2,15,10,4,7,3,43,37,9
28,2,12,15,4,8,3,61,37,4
28,2,10,8,4,7,4,28,37,6
28,2,8,13,4,8,2,43,37,9
28,0,8,13,4,1,2,43,37,9
28,2,8,13,4,4,2,43,37,4
28,2,1,5,4,8,3,29,37,4
28,2,12,15,4,8,2,43,37,4
28,2,5,12,1,14,3,30,37,9
28,2,10,8,2,1,4,43,37,9
28,2,10,8,4,5,2,43,27,4
28,2,15,10,4,1,3,32,37,8
28,2,15,10,4,7,2,52,37,2
28,2,8,13,7,4,2,43,37,2
28,2,8,13,4,7,2,35,37,9
28,2,10,8,4,7,4,55,37,9
28,2,15,10,4,5,3,43,37,9
28,0,15,10,4,1,3,43,37,9
28,2,6,12,4,7,3,22,37,4
28,2,3,6,1,7,4,20,37,9
28,2,15,10,2,1,4,43,37,9
28,2,8,13,4,11,2,43,37,9
28,2,8,13,4,1,3,43,37,9
28,2,10,8,4,4,3,43,37,4
28,2,8,13,4,8,2,43,37,4
28,0,8,13,4,8,2,43,37,9
28,0,10,8,4,1,3,43,37,9
28,2,8,13,4,8,2,43,37,9
28,2,10,8,4,1,2,55,37,9
28,4,10,8,4,1,3,43,37,7
28,2,10,8,6,4,4,35,37,9
28,2,10,8,4,1,2,53,37,9
28,2,8,13,4,11,3,32,37,9
28,2,8,13,4,4,2,43,37,0
28,2,15,10,4,11,3,43,37,4
28,2,8,13,2,1,4,43,37,9
28,2,10,8,4,8,2,55,37,7
28,2,15,10,4,1,3,43,37,9
28,2,15,10,4,14,4,29,37,2
28,2,8,13,4,14,3,24,37,9
28,2,10,8,6,4,4,43,37,9
28,2,15,10,4,5,2,30,37,9
28,2,15,10,6,8,3,32,24,9
28,2,8,13,2,8,4,33,37,4
28,2,15,10,4,8,4,61,37,9
28,2,15,10,4,7,2,43,37,4
28,2,12,15,6,7,3,43,37,9
28,2,5,12,4,11,3,43,37,9
28,2,12,15,4,8,3,43,37,2
28,2,8,13,4,1,3,43,37,9
28,3,8,13,4,11,2,43,37,4
28,2,10,8,4,7,3,14,37,9
28,2,8,13,4,1,4,61,37,9
28,3,6,12,2,7,4,52,37,9
28,2,8,13,2,7,4,43,37,9
28,4,15,10,2,4,4,25,37,8
28,2,15,10,4,7,3,43,37,9
28,2,15,10,4,15,2,52,37,9
28,2,8,13,2,1,4,43,37,4
28,2,8,13,4,8,3,43,37,9
28,2,13,17,4,8,2,27,37,4
28,0,12,15,4,8,3,43,37,9
28,2,10,8,1,11,4,35,37,4
28,2,15,10,4,7,3,55,37,6
28,2,15,10,4,14,3,43,37,4
28,2,8,13,4,14,2,32,37,9
28,2,10,8,4,1,3,43,37,9
28,2,5,4,4,5,2,36,37,9
28,2,8,13,4,11,3,43,37,6
28,2,8,13,4,11,2,43,37,7
28,2,8,13,4,11,3,43,37,9
28,2,5,12,4,14,2,32,37,9
28,2,10,8,1,5,3,43,37,2
28,2,10,8,4,1,3,43,37,9
28,2,15,10,4,7,2,43,37,6
28,2,10,8,4,1,3,43,37,9
28,2,6,12,4,1,2,43,37,9
28,2,10,8,4,1,3,43,37,9
28,2,10,8,4,1,4,43,37,9
28,4,8,13,3,5,2,22,37,9
28,2,15,10,4,1,2,43,37,9
28,2,10,8,4,11,3,55,37,4
28,2,8,13,4,4,2,61,37,9
28,2,5,12,4,14,3,43,37,9
28,2,6,12,2,8,4,43,37,9
28,2,8,13,4,4,3,43,37,4
28,2,8,13,4,4,2,43,37,2
28,3,15,10,1,1,3,55,37,9
28,0,8,13,4,8,2,43,37,9
28,2,15,10,2,1,4,43,37,9
28,2,15,10,4,11,2,43,37,2
28,2,8,13,4,8,3,22,37,9
28,3,5,12,2,1,4,34,37,9
28,3,10,8,4,7,4,32,37,9
28,2,8,13,4,8,2,32,37,9
28,2,8,13,4,11,2,55,37,9
28,2,10,8,4,1,4,43,27,9
28,2,15,10,4,5,3,55,37,9
28,2,10,8,6,7,4,27,37,9
28,2,8,13,2,11,4,52,37,9
28,4,8,13,4,8,2,55,37,9
28,2,10,8,1,1,3,43,37,4
28,2,8,13,4,11,2,24,37,9
28,2,8,13,4,14,3,43,37,2
28,2,8,13,4,1,3,43,37,9
28,2,10,8,1,7,2,43,27,9
28,2,10,8,4,11,3,30,37,9
28,2,15,10,4,8,2,16,37,9
28,2,10,8,4,7,3,18,37,9
28,2,15,10,4,1,2,55,37,9
28,2,10,8,4,1,2,53,37,9
28,2,12,15,4,4,2,50,37,9
28,2,6,12,4,1,2,43,37,9
28,2,10,8,4,11,3,43,23,9
28,3,10,8,1,7,4,43,37,4
28,2,10,8,2,1,4,32,37,9
28,2,8,13,4,4,2,43,37,9
28,4,8,13,2,7,4,43,37,9
28,2,1,5,4,5,2,43,23,4
28,2,10,8,2,14,3,53,37,5
28,2,8,13,4,1,2,34,37,9
28,4,15,10,2,7,4,22,37,9
28,2,8,13,4,8,2,43,37,9
28,2,12,15,4,8,3,32,37,4
28,2,15,10,6,1,4,43,37,9
28,2,8,13,4,11,2,52,37,9
28,2,10,8,4,11,3,32,37,9
28,0,8,13,2,8,4,55,37,9
28,2,8,13,4,4,2,61,37,9
28,2,8,13,4,4,2,43,37,9
28,2,5,12,1,1,4,43,37,2
28,0,12,15,1,4,2,43,37,4
28,2,10,8,4,5,3,55,37,9
28,2,6,12,1,1,4,43,37,6
28,2,4,3,4,8,2,43,26,9
28,2,10,8,4,7,2,34,37,9
28,2,15,10,3,11,4,43,37,7
28,2,3,6,3,5,2,43,27,4
28,2,15,10,4,4,3,52,37,9
28,2,8,13,4,1,3,43,37,9
28,2,10,8,4,1,3,43,37,4
28,2,15,10,4,1,2,43,37,9
28,2,15,10,4,1,3,43,37,7
28,2,8,13,4,4,3,30,37,9
28,2,15,10,4,1,3,43,37,9
28,4,8,13,4,7,2,55,37,9
28,2,8,13,4,11,3,43,37,9
28,2,10,8,4,11,4,34,37,9
28,2,12,15,4,8,3,43,37,9
28,2,8,13,2,4,3,43,37,9
28,2,8,13,4,1,2,43,37,9
28,2,15,10,1,5,3,43,37,9
28,2,15,10,4,4,3,55,37,9
28,2,4,6,2,7,4,43,37,9
28,2,10,8,4,7,4,32,23,9
28,2,15,10,4,7,3,30,37,4
28,2,1,5,6,7,3,30,37,9
35,2,10,8,1,7,4,34,37,9
35,2,8,13,4,1,2,43,37,9
35,0,8,13,4,10,2,53,37,9
35,2,8,13,4,1,2,53,37,4
35,2,8,13,4,4,2,55,37,9
35,2,10,8,2,1,4,27,37,6
35,4,9,17,4,8,2,66,37,9
35,2,5,12,1,5,2,55,37,4
35,0,12,15,4,8,2,43,37,9
35,2,6,12,1,4,4,55,37,1
35,2,15,10,4,1,3,43,37,9
35,2,15,10,2,4,3,43,26,9
35,2,8,13,4,1,2,43,37,4
35,0,8,13,2,1,4,43,37,9
35,2,8,13,4,11,2,43,37,9
35,3,6,12,4,11,4,15,37,9
35,2,10,8,4,1,3,36,37,9
35,2,8,13,1,11,4,32,37,9
35,2,10,8,1,1,4,43,37,2
35,2,15,10,4,11,2,43,37,9
35,2,15,10,4,1,2,61,37,9
35,3,6,12,1,4,2,66,26,9
35,2,15,10,1,8,2,32,37,4
35,2,5,12,1,1,4,43,37,9
35,2,10,8,4,1,4,43,37,9
35,2,3,6,2,7,4,61,37,9
35,2,6,12,2,14,4,29,37,4
35,2,10,8,1,1,3,43,37,7
35,2,10,8,1,1,4,43,37,9
35,2,3,6,2,5,4,43,37,9
35,0,10,8,2,1,4,43,37,9
35,4,15,10,1,10,4,36,37,9
35,4,8,13,4,8,3,43,37,9
35,0,8,13,4,8,2,55,37,9
35,2,5,4,6,11,4,34,37,9
35,2,10,8,4,1,2,43,37,6
35,2,10,8,6,1,4,43,37,4
35,2,15,10,1,5,4,43,37,9
35,2,8,13,2,1,4,29,37,9
35,2,15,10,4,10,2,43,37,9
35,4,8,13,2,4,4,43,37,9
35,2,10,8,1,1,2,36,37,9
35,2,12,15,2,4,4,43,37,9
35,2,6,12,1,4,4,43,37,4
35,2,10,8,2,11,4,43,37,4
35,2,6,12,2,8,4,43,37,9
35,2,15,10,2,11,4,43,37,9
35,0,15,10,1,7,2,32,26,9
35,0,15,10,2,10,4,43,25,7
35,2,8,13,4,8,2,52,37,9
35,4,8,13,4,8,2,43,37,9
35,0,8,13,6,8,2,55,37,9
35,2,15,10,1,4,2,55,37,9
35,2,10,8,2,1,4,43,37,6
35,2,10,8,4,5,2,43,37,9
35,4,15,10,2,8,4,43,37,9
35,2,8,13,4,4,2,43,37,4
35,2,15,10,2,4,4,43,37,9
35,2,10,8,4,1,3,55,37,9
35,2,6,12,4,14,2,64,37,4
35,2,5,12,4,1,2,43,37,9
35,2,10,8,2,4,4,55,37,4
35,2,10,8,4,5,2,43,37,9
35,3,12,15,4,4,2,58,37,9
35,2,6,12,2,1,4,52,37,9
35,3,15,10,6,7,4,43,37,4
35,2,15,10,1,4,4,32,37,9
35,2,6,12,1,1,2,43,37,4
35,2,3,6,1,7,4,22,37,9
35,0,15,10,2,14,4,43,37,4
35,2,8,13,4,4,2,52,37,9
35,2,5,4,6,5,4,43,23,9
35,2,10,8,4,7,3,34,37,4
35,2,8,13,2,4,4,43,37,9
35,2,8,13,2,1,4,14,37,2
35,2,15,10,1,1,4,36,37,1
35,2,10,8,4,8,4,43,27,9
35,2,8,13,1,4,2,53,37,9
35,2,15,10,2,8,4,43,37,9
35,2,15,10,1,5,4,43,37,9
35,2,10,8,1,1,2,65,37,9
35,2,1,5,1,11,3,34,37,9
35,4,10,8,4,1,2,43,37,7
35,0,8,13,4,4,2,61,37,9
35,3,10,8,1,7,4,52,37,9
35,2,6,12,1,7,4,43,37,9
35,2,12,15,4,8,2,43,37,4
35,2,12,15,4,4,2,52,37,9
35,2,12,15,6,8,2,34,26,9
35,2,15,10,1,1,4,43,37,9
35,2,10,8,1,5,2,36,37,9
35,2,15,10,2,7,4,35,28,9
35,4,12,15,4,1,2,36,37,9
35,2,10,8,1,7,3,43,37,9
35,0,15,10,1,1,4,43,37,9
35,2,12,15,4,4,2,43,37,9
35,2,10,8,6,11,2,52,37,4
35,2,10,8,2,1,4,51,37,4
35,2,1,5,4,7,4,30,37,4
35,2,15,10,1,4,2,52,37,9
35,2,10,8,1,5,2,43,37,9
35,4,8,13,2,4,4,58,37,9
35,2,10,8,4,5,2,43,37,9
35,4,4,3,4,5,3,18,37,9
35,2,8,13,1,4,2,55,37,4
35,2,8,13,4,8,2,43,37,9
35,2,15,10,4,1,2,43,37,9
35,2,12,15,4,8,3,43,37,4
35,2,8,13,4,1,3,43,37,4
35,2,5,12,4,1,2,52,37,9
35,2,15,10,2,14,4,33,37,4
35,2,6,12,1,1,4,43,37,9
35,2,8,13,4,4,2,52,37,9
35,2,5,12,1,8,4,35,37,4
35,0,8,13,2,8,4,34,37,9
35,2,10,8,4,15,3,34,37,9
35,2,10,8,1,1,4,52,37,9
35,2,1,5,6,4,4,43,37,4
35,3,10,8,1,4,4,43,37,4
35,4,15,10,1,8,3,43,37,9
35,2,15,10,1,4,4,50,37,6
35,2,15,10,1,7,4,32,37,9
35,2,6,12,4,1,3,34,23,4
35,2,8,13,4,4,2,53,37,9
35,2,5,12,6,4,4,55,37,9
35,2,5,12,2,4,4,43,37,9
35,2,15,10,4,7,3,22,37,9
35,2,8,13,4,4,2,43,37,9
35,2,10,8,2,11,4,43,37,5
35,2,6,12,4,8,2,36,37,7
35,2,10,8,3,7,4,27,37,9
35,2,8,13,4,4,2,43,37,4
35,4,6,12,1,4,2,50,37,4
35,4,4,6,4,1,4,43,37,9
35,2,15,10,4,1,2,55,37,9
35,2,10,8,4,4,2,55,37,9
35,2,4,3,4,7,2,43,27,9
35,2,4,6,1,11,2,52,37,9
35,2,10,8,2,14,4,35,37,6
35,2,13,17,4,11,2,55,37,9
35,2,10,8,4,5,3,32,37,4
35,2,10,8,2,7,3,18,37,9
35,2,10,8,1,8,3,43,37,9
35,0,10,8,4,4,4,43,37,9
35,2,5,12,4,1,2,43,37,9
35,2,10,8,4,7,2,33,37,4
35,2,12,15,4,4,2,52,37,4
35,2,15,10,4,14,2,27,37,9
35,2,15,10,4,1,2,43,37,9
35,2,4,6,2,7,4,43,37,4
35,2,8,13,4,8,2,55,37,9
35,2,15,10,4,5,3,43,26,9
35,2,10,8,7,5,4,43,37,9
35,2,1,5,2,4,4,34,37,9
35,3,10,8,4,7,2,61,37,9
35,2,12,15,4,8,2,27,37,9
35,2,8,13,4,4,3,52,37,4
35,2,15,10,4,7,2,30,37,9
35,0,10,8,2,15,4,28,37,9
35,2,10,8,1,1,3,43,37,2
35,2,10,8,4,1,2,50,37,9
35,2,10,8,4,7,2,59,37,4
35,2,15,10,4,11,3,43,37,9
35,0,8,13,1,8,4,34,37,2
35,2,8,13,1,5,2,50,37,9
35,2,15,10,4,1,2,43,37,9
35,2,8,13,2,4,4,43,37,9
35,2,12,15,4,11,3,55,37,9
35,2,8,13,4,14,3,66,37,4
35,2,15,10,4,7,3,36,37,9
35,2,15,10,6,7,2,36,37,9
41,2,10,8,1,1,4,33,37,9
41,2,15,10,2,1,4,43,37,9
41,0,8,13,1,8,4,43,37,9
41,2,5,12,1,8,2,43,37,9
41,2,6,12,1,5,2,34,37,9
41,2,12,15,4,8,2,43,37,9
41,2,15,10,2,14,3,43,37,9
41,3,10,8,1,7,3,43,37,7
41,2,10,8,1,10,4,43,37,9
41,2,15,10,6,4,4,43,37,9
41,0,12,15,2,8,4,43,37,9
41,4,5,12,1,1,4,43,37,5
41,2,6,12,4,1,2,43,37,9
41,2,15,10,1,4,4,43,25,4
41,2,10,8,2,11,3,32,37,4
41,2,8,13,1,5,4,36,37,4
41,2,10,8,3,1,3,36,37,4
41,0,12,15,1,8,4,51,37,9
41,0,8,13,1,8,4,34,37,4
41,2,15,10,1,1,4,43,37,9
41,2,15,10,2,7,4,43,28,2
41,2,15,10,1,11,4,43,37,9
41,0,10,8,1,7,2,55,37,9
41,2,15,10,1,11,2,27,37,9
41,2,5,4,1,5,4,43,37,9
41,2,15,10,4,11,2,51,37,7
41,2,8,13,2,8,4,14,37,9
41,2,10,8,2,1,4,20,37,9
41,2,10,8,1,5,2,53,37,4
41,0,10,8,1,4,3,43,28,4
41,2,10,8,2,11,3,29,37,9
41,2,8,13,4,14,2,52,37,4
41,3,12,15,1,8,2,52,37,9
41,2,10,8,4,1,3,55,37,6
41,2,10,8,2,4,4,29,37,2
41,2,10,8,2,4,4,34,37,2
41,2,8,13,2,7,4,43,28,9
41,2,15,10,2,4,4,52,37,4
41,0,6,12,1,4,4,43,37,9
41,2,10,8,6,1,4,35,37,9
41,2,10,8,3,7,3,43,37,1
41,2,15,10,2,1,4,24,37,9
41,4,8,13,2,4,4,27,37,9
41,2,10,8,2,4,4,52,37,9
41,2,10,8,7,11,2,43,37,4
41,2,12,15,4,8,2,58,37,9
41,2,10,8,4,1,2,36,37,4
41,2,8,13,2,1,4,43,37,4
41,0,10,8,2,1,4,43,37,9
41,2,6,12,1,4,4,43,37,4
41,2,5,12,1,7,2,43,37,4
41,2,8,13,1,4,2,52,37,9
41,2,12,15,2,8,4,29,37,4
41,4,12,15,1,4,4,43,37,9
41,0,12,15,2,8,4,43,37,4
41,2,10,8,1,11,4,32,37,4
41,2,15,10,1,14,4,43,37,9
41,2,10,8,1,1,2,43,37,9
41,4,3,6,1,15,4,58,37,9
41,2,10,8,3,1,4,43,37,4
41,2,1,5,1,5,4,43,37,9
41,2,8,13,4,8,2,61,37,9
41,0,12,15,4,8,2,43,37,9
41,2,10,8,1,4,2,61,37,9
41,0,8,13,2,8,4,43,37,4
41,4,12,15,2,8,4,35,37,9
41,4,15,10,1,1,4,36,37,9
41,4,15,10,1,11,2,43,37,9
41,2,8,13,4,4,2,55,37,4
41,2,5,12,4,1,3,52,37,9
41,2,10,8,1,8,4,33,37,9
41,2,12,15,2,8,4,61,37,9
41,2,15,10,6,7,2,43,37,9
41,2,8,13,1,1,2,34,37,9
41,0,5,12,4,1,2,43,37,9
41,2,10,8,1,14,2,43,37,9
41,2,5,4,1,7,2,43,37,9
41,2,10,8,1,11,2,43,37,2
41,2,8,13,1,8,2,43,37,4
41,2,8,13,7,4,4,43,37,2
41,3,13,17,1,7,2,34,37,9
41,2,15,10,1,1,4,43,37,9
41,0,10,8,2,1,4,27,37,9
41,2,9,17,2,8,4,32,37,9
41,2,15,10,2,4,4,43,37,4
41,2,5,12,1,1,4,43,37,5
41,4,8,13,4,8,4,27,37,9
41,3,8,13,3,8,2,43,37,9
41,2,15,10,1,7,2,43,37,9
41,4,13,17,4,8,3,43,37,9
41,2,12,15,4,4,2,43,37,0
41,2,5,12,1,14,2,43,37,9
41,3,5,12,2,1,4,43,37,9
41,2,10,8,1,1,4,55,37,9
41,3,5,12,1,11,4,43,37,4
41,2,10,8,1,5,3,43,37,9
41,2,8,13,4,1,2,43,37,9
41,2,10,8,1,14,4,43,37,4
41,2,6,12,7,1,4,32,37,9
41,2,13,17,4,8,2,55,37,9
41,2,4,3,3,5,4,43,24,9
41,2,6,12,1,8,2,27,37,9
41,2,10,8,4,1,2,52,37,9
41,2,8,13,1,8,2,52,37,9
41,2,10,8,6,7,3,30,37,9
41,2,15,10,6,1,4,52,37,0
41,2,6,12,4,8,2,55,37,9
41,3,5,12,1,8,2,55,37,4
41,0,8,13,1,8,4,43,37,9
41,2,15,10,4,14,2,55,37,9
41,2,10,8,2,4,4,52,37,9
41,2,6,12,4,8,4,29,37,9
41,2,10,8,6,1,4,52,37,9
41,0,12,15,4,4,2,58,37,9
41,4,15,10,4,1,2,36,37,7
41,2,8,13,4,4,2,61,37,6
41,2,15,10,1,7,4,32,37,9
41,2,8,13,4,8,3,43,37,4
41,2,15,10,1,4,2,43,37,9
41,2,8,13,2,14,4,27,37,2
41,2,15,10,1,1,4,29,37,4
41,2,10,8,2,4,4,43,37,9
41,2,8,13,4,8,2,52,37,7
41,0,12,15,4,14,2,43,37,9
41,3,15,10,1,4,4,36,37,2
41,2,10,8,1,1,4,52,25,9
41,2,6,12,1,7,2,33,37,4
41,2,10,8,1,4,4,43,37,9
41,2,8,13,1,1,4,27,37,9
41,0,6,12,2,8,4,64,37,9
41,2,5,12,1,15,4,43,37,9
41,4,10,8,2,4,4,43,37,4
41,3,12,15,2,4,4,32,26,9
41,2,10,8,1,11,2,43,37,9
41,2,15,10,6,7,4,16,37,9
41,2,10,8,6,7,4,53,37,9
41,2,15,10,6,7,4,43,37,4
41,3,8,13,1,7,4,27,37,7
41,0,10,8,1,1,4,28,37,1
41,2,15,10,2,8,4,43,37,9
41,0,8,13,4,8,4,52,37,9
41,2,15,10,4,4,4,43,37,4
41,2,8,13,4,11,3,43,37,9
41,0,15,10,2,1,4,43,37,9
41,2,10,8,2,1,4,53,37,6
41,2,13,17,4,4,2,43,23,9
