Age,Workclass,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Result,Sex_Race
41,5,13,2,3,0,40,38,1,9
35,2,9,2,6,0,40,25,0,9
54,0,14,0,3,1,42,38,1,9
24,2,3,4,5,2,40,25,0,9
57,0,13,2,3,5,40,38,1,4
58,5,14,2,3,0,40,38,1,9
32,2,9,4,7,4,40,38,0,7
22,2,9,4,11,3,25,38,0,4
20,2,9,0,7,4,25,38,0,4
26,1,9,4,0,3,20,8,0,2
33,2,7,2,2,0,40,38,0,9
19,2,6,4,11,4,40,38,0,4
50,4,9,2,7,5,20,38,1,4
32,2,9,2,11,0,40,38,0,9
51,1,13,2,13,0,40,38,1,7
18,2,10,4,11,3,20,38,0,1
46,2,9,0,2,1,55,38,0,9
37,2,9,0,11,4,45,38,0,9
45,2,10,2,0,5,20,38,1,4
63,2,5,2,5,0,32,38,0,9
53,2,9,4,7,2,10,29,0,6
24,2,9,4,0,3,40,38,0,2
47,2,9,2,6,0,40,38,0,9
41,2,9,4,3,4,40,38,0,4
35,3,9,2,3,0,75,38,0,7
19,2,10,4,0,3,24,38,0,4
25,0,13,4,0,4,40,38,0,2
59,1,15,2,3,0,40,38,1,9
28,2,6,4,6,4,40,38,0,4
17,2,6,4,11,3,20,38,0,4
21,2,10,4,3,3,50,8,0,6
31,2,9,0,11,4,40,25,0,3
49,2,9,0,5,1,40,38,0,4
48,1,14,2,9,0,50,38,1,9
60,4,16,0,11,1,20,38,0,9
33,4,8,4,13,1,40,38,0,9
40,2,9,2,2,0,40,38,0,9
42,2,10,2,2,0,52,38,0,9
34,2,9,2,13,0,40,38,0,9
38,0,11,0,0,3,52,38,0,7
52,2,10,5,11,2,55,38,0,4
22,1,10,2,10,0,40,38,0,9
24,2,13,2,4,0,35,38,1,9
39,2,9,0,6,4,40,25,0,4
41,2,14,2,3,0,55,38,1,9
56,2,5,2,2,0,40,38,0,9
29,2,9,0,11,4,25,38,0,4
45,2,11,0,7,1,10,38,0,9
44,1,10,2,10,0,80,38,1,9
54,2,14,2,9,0,45,38,1,9
24,2,10,4,2,1,40,38,0,9
40,2,13,2,3,0,50,38,0,9
43,5,13,4,9,3,60,38,1,9
41,4,7,0,7,1,40,38,0,4
32,2,11,0,0,1,40,38,0,4
31,2,13,2,0,5,25,25,0,4
26,2,9,0,0,1,40,38,0,9
50,5,13,2,2,0,40,38,1,9
62,3,11,2,3,0,40,38,0,9
24,2,9,2,7,0,45,38,0,9
58,2,13,0,3,1,65,38,1,9
44,2,8,0,7,1,40,38,0,9
37,3,10,2,13,0,50,38,1,9
65,4,4,4,4,1,40,38,0,9
33,2,9,2,2,0,40,38,1,9
56,4,14,2,9,0,60,38,1,9
35,2,14,2,3,0,48,38,1,9
33,2,13,4,9,3,40,38,0,9
35,2,13,2,12,0,48,38,0,9
47,4,10,3,3,1,60,38,0,4
35,4,5,2,2,0,96,38,0,5
56,2,10,0,11,4,40,38,0,4
53,3,15,2,9,0,50,36,1,6
42,2,11,5,11,4,25,38,0,2
33,2,9,2,6,0,40,38,0,9
42,2,6,2,11,0,45,38,0,9
38,5,10,2,10,0,50,38,1,9
32,2,9,4,6,3,40,38,0,9
32,2,9,2,2,0,50,38,0,9
28,1,10,2,10,0,40,38,1,9
51,2,9,2,2,0,55,38,1,9
41,1,9,4,7,3,30,38,0,9
37,1,12,3,7,4,50,38,0,2
23,2,9,2,7,5,40,38,0,4
40,2,9,2,2,0,40,38,0,9
47,2,6,2,6,0,40,38,0,9
46,4,9,2,3,0,50,38,0,9
24,2,13,4,11,1,40,38,0,9
40,2,9,0,6,4,28,38,0,2
30,4,9,2,6,3,60,34,0,6
41,5,15,6,9,1,52,38,1,3
37,5,13,2,0,5,45,38,1,2
49,0,9,2,13,0,40,29,0,6
41,0,13,2,3,5,50,38,1,2
52,1,11,2,3,0,35,38,0,9
23,2,10,4,11,1,50,38,0,9
34,2,9,0,2,4,40,38,0,2
25,5,13,4,3,1,40,38,1,4
44,3,9,2,2,0,45,38,1,9
31,1,9,0,9,4,33,38,0,9
53,2,13,0,0,4,40,38,0,4
62,2,9,2,3,0,50,38,0,9
35,2,13,4,3,1,55,38,0,9
30,0,13,4,9,1,40,38,0,9
48,5,9,2,0,5,40,38,1,4
36,2,13,4,9,1,40,38,1,4
32,2,7,0,7,1,33,38,0,9
22,2,10,4,8,3,28,38,0,4
19,2,9,4,9,1,40,38,0,4
26,2,9,4,0,1,40,38,0,4
56,5,10,2,3,0,35,38,1,9
45,2,4,6,7,4,21,38,0,4
23,2,10,4,0,3,40,29,0,1
31,2,9,5,5,1,40,38,0,9
30,2,7,4,11,4,8,38,0,4
42,2,9,2,5,0,35,38,0,9
27,5,15,2,9,0,60,38,0,9
37,2,13,2,3,0,50,38,1,9
33,2,13,5,9,1,40,38,0,4
64,2,1,2,5,0,40,29,0,6
37,2,10,2,2,0,40,38,0,9
25,2,7,2,13,0,40,38,0,9
49,2,9,2,0,0,40,38,0,9
36,2,13,2,9,0,40,38,1,9
67,2,10,2,5,0,15,38,0,9
54,2,9,2,5,0,40,38,1,9
39,5,9,2,10,2,40,38,0,4
57,2,6,0,7,1,20,38,0,0
23,4,9,2,4,0,40,38,0,9
49,1,9,2,7,2,40,21,0,9
46,5,13,2,9,0,10,38,1,9
41,5,13,4,12,1,43,38,0,4
44,2,11,2,12,0,45,38,0,9
25,2,13,4,7,3,30,38,0,4
34,1,13,2,2,0,45,38,1,7
24,2,13,4,11,3,25,38,0,9
32,2,13,4,3,1,45,38,0,4
27,1,9,2,12,0,50,38,1,9
67,2,8,2,6,0,40,4,0,7
36,2,9,2,2,0,40,38,0,9
40,2,10,0,3,1,48,38,0,9
46,2,13,2,11,0,40,38,1,9
44,5,9,0,0,4,38,38,0,4
23,4,10,2,2,0,40,38,1,9
46,2,15,4,9,1,90,38,0,9
21,1,10,2,10,3,40,38,0,7
61,2,9,2,2,0,40,38,1,9
71,4,9,2,4,0,15,38,0,9
42,2,13,2,3,0,40,38,1,9
21,5,10,4,7,1,16,38,0,4
21,2,1,4,4,1,25,25,0,9
28,1,13,0,9,1,60,38,0,4
27,1,12,4,9,3,37,38,0,2
32,2,10,4,7,1,25,38,0,4
47,2,9,0,5,1,40,38,0,9
22,2,12,4,3,1,35,8,0,9
56,2,9,2,12,0,40,38,0,9
20,2,9,2,7,2,40,38,0,4
30,2,10,4,11,1,40,38,0,4
22,2,10,4,7,3,25,38,0,4
28,2,11,2,2,0,45,38,1,9
50,2,14,2,3,0,55,38,1,9
38,2,10,4,7,1,46,38,0,9
62,2,8,2,3,0,30,38,0,9
36,0,14,0,12,1,40,38,1,4
25,2,9,4,12,1,40,38,0,9
26,2,10,2,13,0,40,38,0,9
37,2,7,2,4,0,40,38,0,9
70,4,4,2,2,0,8,38,0,9
52,2,7,2,13,0,40,38,0,9
70,2,5,2,3,0,18,38,0,9
19,5,9,4,10,3,40,38,0,9
23,2,7,4,2,3,3,38,0,9
37,2,7,5,11,4,40,38,0,2
45,5,10,0,9,4,40,38,0,2
29,2,13,2,3,0,50,38,1,9
56,4,13,2,3,0,20,30,0,9
50,2,14,2,12,0,40,38,0,9
20,2,9,4,0,2,30,38,0,9
26,2,13,4,0,1,40,38,0,9
41,3,15,2,9,0,60,38,1,9
21,2,9,4,5,3,40,38,0,9
48,4,3,2,2,0,50,38,0,9
22,2,10,4,7,1,40,38,0,9
37,5,12,2,7,0,35,38,0,9
47,2,10,2,2,0,30,38,1,7
61,2,13,0,11,4,40,38,0,9
47,1,14,2,9,0,40,38,1,9
37,2,9,2,2,0,25,38,0,9
46,5,11,5,0,4,40,38,0,2
42,4,9,2,11,0,48,38,0,9
41,2,9,0,0,4,40,38,0,4
33,1,5,2,7,0,40,38,0,9
24,2,13,4,9,1,35,38,0,9
27,2,12,4,12,1,40,38,0,9
40,0,13,2,3,0,39,38,0,9
56,2,6,2,6,0,40,38,0,9
35,0,16,2,9,0,55,1,0,9
24,2,11,4,2,1,40,38,0,9
73,4,10,2,9,5,1,38,0,4
36,2,10,4,11,1,50,38,0,9
31,2,13,2,2,0,50,38,1,9
36,2,9,4,5,1,40,38,0,7
37,2,9,2,11,0,40,38,1,7
26,2,13,4,9,1,55,38,0,4
20,2,9,4,10,3,40,4,0,9
58,2,13,2,9,0,40,38,1,9
45,5,13,2,9,0,40,38,1,9
31,2,13,4,12,1,40,38,0,4
44,2,15,2,9,0,60,38,1,9
19,1,10,4,9,3,30,38,0,4
54,2,9,2,12,0,50,32,1,7
27,2,9,2,2,0,35,38,0,9
47,0,10,0,0,1,40,38,0,9
35,2,13,2,3,0,45,38,0,9
45,2,13,0,3,1,40,38,0,4
70,2,9,2,2,0,40,38,0,9
27,1,8,4,7,3,44,38,0,2
36,2,9,2,9,0,60,38,1,9
23,2,9,3,6,1,40,38,0,9
25,2,13,4,3,1,50,38,0,9
45,4,10,2,2,0,45,38,1,9
24,2,9,4,5,3,30,38,0,9
90,2,12,2,11,0,50,38,1,9
50,2,9,2,6,0,44,38,1,9
37,2,9,2,2,0,99,38,1,9
31,2,10,4,0,1,40,38,0,4
26,2,10,4,0,1,38,38,0,7
41,2,16,2,9,0,60,38,0,9
50,3,9,2,3,0,60,38,1,9
45,4,9,2,13,0,80,38,0,9
54,4,10,2,11,0,55,38,1,9
54,2,9,2,2,0,40,38,0,9
38,2,9,4,6,3,40,38,0,9
22,2,9,2,11,2,38,38,0,4
43,2,9,2,6,0,40,38,0,9
30,2,13,2,12,0,40,38,1,9
42,2,9,5,2,1,40,38,0,9
48,2,10,2,6,0,40,38,1,9
56,2,10,2,13,0,35,38,1,7
21,1,10,4,0,4,36,38,0,9
45,2,13,2,2,0,40,38,0,9
37,2,15,2,3,0,40,38,1,9
38,1,13,2,9,0,30,38,0,9
34,2,10,2,11,0,50,38,0,9
24,2,9,2,6,0,40,38,0,9
35,2,12,4,6,1,55,38,0,9
39,4,6,2,13,0,70,38,0,9
73,4,4,2,4,0,12,38,0,9
57,2,11,4,7,3,40,38,0,4
60,2,9,2,5,0,32,38,0,9
54,2,9,2,6,0,40,38,0,9
53,4,13,2,2,0,40,38,0,9
23,2,10,4,3,2,40,38,0,4
57,4,10,2,3,0,48,38,1,9
27,4,6,4,11,3,48,38,0,4
25,2,9,4,3,3,40,38,0,7
38,2,9,2,2,0,40,38,0,7
48,2,10,2,11,0,60,38,1,7
24,2,9,4,0,4,45,38,0,4
67,3,10,2,11,0,40,38,0,9
20,2,9,4,7,3,35,38,0,7
38,2,16,2,9,0,40,2,1,6
54,2,4,2,2,0,40,38,0,9
20,4,10,4,4,3,40,38,0,9
57,2,6,5,3,1,55,38,0,9
34,0,13,4,3,1,44,38,0,9
34,2,9,5,2,4,49,38,0,9
80,2,9,3,6,1,16,38,0,4
40,2,9,2,6,5,40,38,0,4
19,1,7,4,5,2,35,38,0,9
35,2,10,2,10,0,56,38,0,9
59,1,7,2,7,0,40,38,0,9
53,2,10,2,13,0,40,38,1,9
41,4,11,2,7,5,40,38,1,4
59,2,9,2,13,0,55,38,0,9
52,2,2,0,4,1,40,38,0,7
48,2,3,2,5,0,40,25,0,9
24,2,8,4,6,3,40,38,0,7
49,2,15,2,11,0,40,38,1,9
19,2,9,4,0,3,50,38,0,9
50,2,9,0,7,1,40,38,0,4
39,2,12,2,2,0,60,38,1,9
25,2,9,2,7,5,40,38,0,2
30,2,10,4,3,1,40,38,0,9
49,2,14,2,3,0,80,38,1,9
40,4,10,2,2,0,45,38,0,9
38,2,6,2,7,0,40,38,0,9
25,2,7,2,2,0,40,38,0,9
51,5,9,0,3,1,37,38,1,9
23,1,13,4,0,3,40,10,0,4
60,4,5,2,3,0,67,38,1,9
44,2,9,0,11,1,60,38,1,9
53,4,15,0,9,4,60,38,1,9
66,4,13,2,9,0,20,38,1,9
38,2,9,2,6,0,40,38,1,7
30,2,13,2,0,0,40,38,1,9
36,2,9,4,6,1,42,38,0,9
38,1,10,2,0,0,40,38,1,9
31,0,13,4,3,1,45,38,0,4
26,2,7,4,13,1,35,38,0,4
23,2,10,4,7,1,25,38,0,9
58,5,13,2,0,5,40,38,0,4
44,4,13,2,3,0,40,38,0,9
59,3,15,2,9,0,40,38,1,9
36,1,10,2,3,0,40,38,0,9
42,2,10,0,7,1,52,38,1,4
17,2,7,4,11,1,20,38,0,4
59,1,6,6,9,4,15,38,0,4
22,2,10,4,4,1,40,38,0,9
40,2,13,2,11,0,45,38,0,9
36,2,13,4,9,1,40,38,0,7
49,2,9,2,0,5,25,38,1,4
38,4,9,5,3,4,25,38,0,9
48,2,9,2,2,0,40,38,0,7
33,2,12,2,11,0,46,38,0,9
34,4,11,6,3,4,40,38,0,4
58,1,9,6,7,1,40,38,0,9
52,2,6,0,13,4,40,38,0,9
45,1,10,2,9,0,47,38,1,9
37,2,4,5,7,4,40,38,0,7
48,2,9,2,6,0,40,5,0,9
40,0,13,2,2,0,40,38,1,9
29,2,13,2,11,0,45,38,0,9
33,2,11,2,12,0,10,38,0,6
36,4,13,2,3,5,40,38,0,4
31,2,10,0,6,4,35,38,0,4
41,4,10,2,2,0,50,38,0,9
29,0,13,4,9,1,40,38,0,9
20,2,10,4,2,3,40,38,0,9
53,0,13,2,3,0,40,38,1,9
28,2,13,2,7,5,35,38,0,4
27,2,13,4,11,1,40,38,0,4
23,2,10,4,0,3,40,26,0,4
25,2,11,2,12,0,56,38,1,9
63,2,10,2,9,0,38,38,0,9
65,4,10,2,11,0,18,38,0,9
67,2,9,6,0,1,40,38,0,4
53,5,16,2,9,0,50,38,1,9
37,3,14,0,9,1,40,38,1,7
44,5,10,5,12,3,40,38,0,2
17,2,7,4,11,3,20,38,0,4
47,2,11,2,3,0,60,38,1,9
39,2,12,0,9,1,60,38,0,9
32,5,10,0,9,2,40,38,0,4
25,2,13,2,9,5,40,38,1,2
30,2,9,2,3,0,65,38,1,9
47,2,14,2,3,0,50,38,1,9
40,2,6,0,2,3,40,38,0,9
38,2,9,2,3,0,40,38,0,9
41,5,14,2,9,0,40,38,1,9
21,2,10,4,11,3,20,38,0,9
32,5,12,2,9,0,48,38,1,9
54,2,4,4,2,1,50,38,0,7
31,2,1,4,5,1,25,38,0,5
42,2,11,0,9,4,40,38,0,9
23,2,6,4,5,3,40,25,0,9
18,2,9,4,11,3,33,38,0,4
37,2,10,4,11,1,50,38,0,9
53,5,12,0,0,4,40,38,0,0
50,2,9,2,9,0,84,38,0,9
64,2,9,6,0,1,40,38,1,4
55,2,14,2,9,0,60,38,0,9
63,2,13,2,11,0,40,38,1,9
53,2,10,0,0,4,45,25,0,3
18,2,7,4,0,4,40,38,0,9
33,2,7,2,2,0,40,25,0,9
62,2,7,6,5,1,40,38,0,2
56,2,14,2,9,0,48,10,1,9
58,5,14,2,0,0,43,38,1,9
33,2,6,5,11,4,38,38,0,4
58,2,9,2,13,0,45,38,0,9
44,2,13,2,2,0,50,38,1,9
81,2,4,6,6,4,40,38,0,4
28,2,9,4,2,2,35,2,0,6
28,2,9,4,0,3,40,38,0,9
43,2,13,2,2,0,45,38,1,9
51,2,9,2,0,5,40,38,0,4
23,2,10,4,9,3,52,38,0,9
48,4,9,5,7,4,45,38,0,4
45,3,13,2,3,0,48,38,1,9
48,2,6,2,13,0,70,38,0,9
37,5,9,0,7,1,16,38,0,4
34,2,14,2,0,0,50,38,1,9
63,4,10,2,11,0,60,38,1,9
38,2,4,2,2,0,40,38,0,9
29,2,9,4,12,3,40,38,0,9
33,2,5,2,6,0,40,38,0,9
47,2,3,5,7,4,40,7,0,4
30,2,5,0,4,3,30,38,0,9
35,2,10,2,3,0,40,38,0,9
26,2,14,4,3,1,50,38,0,7
39,2,9,4,2,1,54,38,0,9
55,2,13,2,6,0,40,18,0,6
33,4,11,2,4,0,76,38,1,9
17,2,4,4,7,3,36,25,0,9
27,2,6,4,7,3,38,38,0,4
53,2,5,2,5,0,41,38,1,9
43,2,10,4,0,1,40,38,0,4
22,2,9,4,3,1,40,38,0,6
52,2,13,0,12,4,50,38,0,4
60,2,4,2,2,0,40,38,0,9
55,4,13,2,11,0,65,38,1,9
39,2,9,2,12,0,40,38,1,9
29,2,13,2,3,0,40,38,1,9
41,4,9,2,13,0,50,38,1,9
61,2,9,6,13,4,40,32,0,4
20,2,10,4,6,3,35,38,0,9
33,2,13,4,9,1,40,1,0,4
52,2,9,2,0,0,40,38,1,9
40,2,10,2,2,0,40,38,1,7
31,1,15,2,9,0,99,3,0,9
42,2,13,2,3,0,50,38,1,9
63,2,9,2,11,0,21,38,0,9
53,2,7,2,2,0,45,38,0,9
34,5,6,2,2,0,40,38,1,9
48,2,10,5,2,4,40,15,0,9
49,2,9,0,7,1,24,38,0,4
28,1,13,4,9,3,55,38,0,4
27,2,9,2,13,0,40,29,1,6
49,2,3,3,6,4,20,39,0,1
27,4,13,4,2,3,35,38,0,9
38,4,10,2,2,0,36,38,0,9
24,2,13,4,3,1,40,38,0,9
29,2,10,4,5,3,48,38,0,9
39,2,9,0,11,2,40,38,0,4
50,2,14,2,2,0,40,38,1,9
42,2,9,2,2,0,42,38,1,9
44,5,14,4,3,1,40,38,0,4
58,2,9,0,11,1,40,38,0,9
25,2,10,4,0,1,50,38,0,4
23,2,10,4,7,1,35,38,0,4
20,2,10,4,11,3,40,38,0,9
46,4,10,2,11,0,45,38,0,9
21,2,9,4,11,3,35,38,0,4
63,2,6,5,7,4,40,38,0,2
38,2,12,2,2,0,40,38,1,9
41,2,14,2,7,5,50,38,1,4
43,2,13,2,3,0,50,38,1,9
39,5,13,0,3,1,40,38,0,9
56,3,15,2,9,0,45,38,1,9
24,2,10,4,13,3,40,38,0,9
49,2,12,0,0,1,40,38,0,4
38,2,11,2,7,0,70,19,0,9
36,4,9,0,11,1,35,38,0,9
50,2,9,0,0,4,40,38,0,4
46,2,10,4,6,1,52,38,0,4
41,1,13,5,9,4,10,38,0,4
46,2,8,2,2,0,40,38,0,9
44,2,15,2,9,0,50,38,1,9
35,2,10,0,12,1,50,38,0,9
44,4,12,0,3,4,45,38,0,2
51,2,9,2,11,0,50,38,0,9
74,1,4,6,7,1,35,38,0,4
22,2,10,4,0,3,30,38,0,4
47,2,9,0,3,4,40,38,0,2
32,2,8,4,13,4,40,38,0,6
44,2,14,0,9,4,25,38,1,4
59,2,13,6,3,4,40,38,1,9
34,2,9,2,7,5,35,38,0,4
54,2,13,0,9,4,40,1,1,9
44,2,2,2,13,5,60,38,0,4
31,2,10,2,0,0,40,38,1,9
30,5,9,2,0,0,40,38,0,9
18,2,7,4,5,3,17,38,0,9
56,4,15,2,9,0,55,8,1,9
24,2,9,4,0,1,40,38,0,4
23,2,10,4,3,1,40,38,0,9
51,2,7,0,6,1,40,38,0,9
24,2,13,4,9,4,20,38,0,7
39,0,9,4,5,4,40,38,0,7
49,4,9,2,7,0,40,38,0,9
42,5,14,4,9,1,45,38,0,9
20,2,10,4,11,3,24,38,0,4
49,2,6,4,6,1,40,38,0,2
31,2,15,2,9,0,50,38,1,9
41,2,10,4,11,1,40,38,0,9
35,2,9,2,3,0,60,38,1,9
35,2,11,2,2,0,42,38,1,9
46,2,14,0,3,4,8,38,0,4
21,2,10,4,12,3,20,38,0,9
45,2,8,0,2,1,40,38,0,9
37,1,12,2,2,0,40,38,1,9
45,3,12,0,3,1,40,38,0,4
18,2,6,4,7,3,24,38,0,9
53,4,10,2,9,0,45,38,1,9
35,2,9,2,0,0,40,38,0,9
50,2,9,2,11,0,56,38,1,9
38,2,9,0,0,1,50,38,0,4
34,1,9,0,2,4,40,38,0,9
53,2,10,2,13,0,32,38,1,9
46,2,12,2,11,0,45,38,1,9
50,2,10,0,11,4,45,38,0,9
29,2,11,4,11,3,23,38,0,7
41,2,13,2,2,0,40,38,1,9
43,4,13,2,3,0,50,38,1,9
29,2,10,2,2,0,56,38,0,9
53,2,10,2,3,0,45,38,1,9
24,2,9,4,7,1,40,38,0,4
35,2,9,2,13,0,40,38,0,9
25,2,10,4,5,3,30,38,0,9
43,1,11,2,10,0,56,38,0,9
38,2,6,3,7,1,45,38,0,9
64,2,4,5,8,1,35,25,0,3
37,2,13,4,9,3,40,38,1,5
48,2,9,2,5,0,35,38,1,9
27,4,9,2,9,0,50,38,1,9
45,2,13,2,11,0,40,38,0,9
41,2,14,6,9,1,38,38,1,4
42,2,5,0,7,4,40,38,0,4
29,2,13,4,11,3,50,38,0,4
29,2,9,3,13,1,49,13,0,7
71,3,13,2,9,0,30,38,0,9
29,0,6,5,3,1,40,38,0,4
23,5,13,4,0,1,16,38,0,9
28,2,13,4,11,3,2,38,0,9
55,2,13,2,9,0,40,2,1,6
47,5,13,2,9,5,40,38,0,4
35,1,8,2,4,0,40,38,0,9
42,3,13,2,0,5,45,38,1,4
33,2,9,3,0,4,40,38,0,5
30,2,14,4,3,1,40,38,0,9
37,2,10,2,2,0,40,38,0,9
46,4,10,2,9,0,35,38,0,9
42,2,9,2,13,0,40,38,1,9
36,2,9,2,0,0,40,38,1,9
39,2,9,4,0,1,40,38,0,4
27,2,9,4,12,1,40,38,0,9
57,2,9,2,0,5,38,38,1,2
50,2,9,0,8,4,12,38,0,2
63,2,10,2,3,0,40,38,1,9
44,2,10,0,11,4,50,38,0,9
38,2,6,2,2,0,40,38,1,9
30,4,10,4,11,1,40,38,0,9
20,2,10,4,0,3,25,38,0,2
44,4,15,2,9,0,50,38,1,9
24,2,9,4,6,1,40,38,0,9
26,2,10,4,13,1,40,38,0,9
42,4,10,2,4,0,70,38,0,9
54,2,9,2,2,0,40,38,1,9
45,5,10,0,0,1,45,38,0,4
37,2,2,2,4,0,40,25,0,9
30,0,13,4,9,1,40,38,0,9
36,2,10,2,2,0,40,38,1,9
22,2,12,4,0,1,40,29,0,1
65,0,9,6,0,1,40,38,0,4
36,4,9,2,11,0,30,38,0,9
22,2,9,4,0,3,40,38,0,4
28,2,11,2,2,0,50,38,0,9
30,5,13,2,3,0,40,38,1,9
29,2,10,4,3,1,40,38,0,4
36,2,9,2,6,0,40,38,0,9
30,2,13,0,11,3,40,38,0,4
52,2,14,2,3,5,60,38,1,4
62,2,9,0,3,4,40,38,0,4
42,2,14,2,2,0,55,38,1,9
33,2,9,2,13,0,40,38,0,9
17,2,7,4,11,2,26,38,0,4
54,2,9,4,0,1,40,38,0,4
41,2,9,4,6,1,40,38,0,7
45,5,14,0,9,1,45,38,0,4
37,5,10,4,9,4,15,38,0,2
21,2,9,4,5,1,34,34,0,1
29,2,13,0,12,1,40,38,0,4
18,5,9,4,0,3,40,38,0,9
62,2,9,2,10,0,40,38,0,7
19,2,10,4,2,3,20,38,0,4
62,2,4,6,6,4,35,38,0,4
58,1,13,0,9,1,40,38,0,4
34,2,10,2,0,0,50,38,0,9
23,2,10,2,0,0,12,38,0,9
37,2,13,3,3,4,50,38,1,9
42,2,12,4,0,1,46,38,0,9
21,2,7,4,7,4,40,38,0,9
27,2,7,4,5,3,40,38,0,9
37,2,13,2,3,0,40,38,0,9
40,2,9,2,6,0,45,38,1,9
62,1,4,2,2,0,40,38,0,9
29,2,10,4,7,1,40,38,0,4
33,2,14,2,3,0,50,38,1,9
53,2,9,0,6,1,40,38,0,4
47,2,7,4,5,3,40,38,0,9
45,5,14,2,3,0,40,38,0,9
33,2,11,2,12,0,40,38,0,9
29,2,13,2,9,0,45,38,1,9
57,2,4,2,2,0,40,38,1,9
19,2,9,4,7,3,35,38,0,9
63,3,3,2,11,0,25,38,0,9
42,2,12,0,9,1,40,38,0,4
38,4,13,2,12,0,50,38,1,9
34,2,6,4,4,1,40,38,0,9
35,2,4,2,2,0,40,38,0,9
38,2,13,2,11,5,8,38,1,4
52,5,10,2,9,0,40,38,0,9
32,2,10,2,2,0,40,38,0,9
67,2,16,0,3,1,60,38,1,9
26,2,14,4,9,1,40,38,0,4
58,2,14,2,3,0,60,38,1,9
48,2,11,2,0,0,40,38,1,9
18,2,9,4,5,3,12,38,0,9
36,2,9,2,11,0,60,38,0,9
45,4,7,2,2,0,50,38,0,9
34,2,9,4,2,1,40,38,0,9
68,3,13,2,11,0,40,38,1,9
37,2,10,4,3,1,50,12,0,9
21,2,10,4,3,3,15,38,0,6
49,2,10,2,9,0,40,38,0,9
39,1,14,4,9,1,50,38,0,4
41,2,16,2,3,5,40,38,1,4
35,2,14,2,3,0,50,38,1,9
29,1,10,2,7,0,40,38,0,9
54,1,13,2,9,0,40,38,1,9
18,2,7,4,7,3,30,38,0,9
30,2,10,2,0,3,40,38,1,9
23,1,9,4,0,3,40,38,0,4
36,2,9,2,6,0,50,38,0,9
34,2,10,2,9,0,45,38,0,9
26,1,6,4,5,3,40,38,0,7
78,2,10,2,2,0,40,38,0,9
28,2,10,4,3,1,40,38,0,4
51,2,10,2,0,5,40,38,0,4
33,1,10,2,10,0,50,38,1,9
34,2,13,2,9,0,40,38,1,9
33,4,15,2,9,0,50,38,1,9
28,2,14,2,11,0,60,38,1,9
55,2,5,2,5,0,4,38,0,7
30,2,11,4,6,1,45,38,0,9
45,2,9,3,2,1,40,30,0,9
46,2,11,2,2,0,40,38,1,7
17,2,7,4,0,3,7,38,0,4
40,2,7,2,6,0,40,32,0,9
44,1,14,0,9,1,50,38,1,4
69,3,12,2,11,0,40,38,1,9
41,2,2,2,13,0,40,25,0,9
33,2,7,2,13,0,40,25,0,9
25,5,13,4,9,1,20,38,0,9
42,2,4,6,5,1,35,38,0,4
24,2,11,4,9,3,40,38,0,4
48,0,13,6,9,4,40,38,0,0
82,3,4,6,3,1,40,38,0,4
36,2,9,2,11,0,40,38,1,9
34,2,15,4,9,1,40,38,1,4
28,2,9,2,13,0,40,38,0,9
65,2,10,2,3,0,40,38,1,6
66,4,10,2,13,0,60,38,0,7
37,2,3,2,6,0,40,7,0,9
34,2,13,2,11,0,40,38,0,9
41,4,14,6,9,1,20,38,0,4
43,2,14,2,3,5,50,38,1,2
20,2,9,4,13,1,45,1,0,9
59,2,14,2,9,5,10,38,0,4
48,2,9,2,6,0,40,38,1,9
45,5,11,2,9,0,40,38,1,9
28,2,9,2,2,0,48,38,0,9
43,2,13,5,0,4,35,38,0,4
18,2,10,4,7,3,15,13,0,2
55,3,16,2,9,0,60,38,0,9
21,1,9,4,7,3,40,38,0,9
45,2,12,4,3,1,40,38,0,4
61,2,9,0,7,1,40,38,0,4
23,2,6,4,2,1,40,38,0,9
44,5,14,5,9,4,40,38,0,4
45,2,9,2,3,5,50,38,1,4
35,5,13,4,0,1,40,38,0,4
49,2,13,2,3,0,50,38,1,9
40,2,13,2,10,0,40,38,1,7
28,4,14,4,9,1,40,38,0,9
33,3,10,4,3,1,60,38,0,4
31,5,11,4,2,3,40,38,0,9
62,2,6,0,11,1,35,38,0,4
40,2,9,4,5,1,40,38,0,9
61,2,9,0,0,1,40,38,0,4
42,0,14,2,0,5,40,38,1,4
32,1,13,2,9,0,45,38,0,9
52,2,9,0,13,1,40,38,0,9
37,2,12,4,3,1,50,38,1,4
30,2,13,4,3,1,45,38,1,9
27,2,11,2,2,0,40,38,0,9
25,2,9,4,11,1,35,38,0,4
32,2,10,2,13,0,50,38,0,9
47,3,13,0,3,4,60,38,1,4
43,2,10,4,0,4,38,38,1,9
50,1,14,2,9,0,36,38,1,9
42,0,12,5,9,4,40,38,1,4
31,2,7,4,2,1,30,38,0,9
37,2,9,4,7,2,17,38,0,1
58,2,13,0,0,1,40,38,0,9
32,2,10,0,11,1,38,38,0,4
35,2,14,4,9,1,38,38,1,4
40,4,10,2,4,0,60,38,0,9
51,2,14,2,11,0,55,38,1,9
42,2,9,2,3,0,50,38,1,9
27,2,10,0,11,1,40,38,0,4
69,2,9,6,0,1,30,38,0,4
74,2,11,6,8,1,40,38,0,4
36,2,12,2,3,0,43,38,1,9
48,1,3,2,13,0,40,38,0,9
